filename	sample_ID	accession	study	biosample_accession	total_reads	total_bp	total_Gbp	min	max	mean	quartile_25	quartile_50	quartile_75	N25	N50	N75	library_ID	library_strategy	library_source	library_selection	library_layout	platform	instrument_model	design_description	data_type	shear_method	shear_method_notes	size_selection	size_selection_notes	ccs_algorithm	polymerase_version	seq_plate_chemistry_version	generator_facility	generator_contact	notes
s3://human-pangenomics/working/HPRC/HG03942/raw_data/PacBio_HiFi/m54329U_210507_224951-bc1017_BAK8B_OA.hifi_reads.bam	HG03942	SRR18158599	SRP305758	SAMN26267387	147995	2941012697	2.94	142	45692	19872	16690	19090	22312	17301	20000	23516	HG03942a.HFSS	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 21kb fractionated gDNA	unaligned reads	Megaruptor 3		PippinHT		6.0.0	P2.2	C2	University of Washington	kmiyamot@uw.edu	
s3://human-pangenomics/working/HPRC/HG03942/raw_data/PacBio_HiFi/m54329U_210613_071322.hifi_reads.bam	HG03942	SRR18158601	SRP305758	SAMN26267387	1119930	20199492409	20.2	86	53889	18036	15462	17352	20013	15879	18028	20926	HG03942.HFSS	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 18kb fractionated gDNA	unaligned reads	Megaruptor 3		PippinHT		6.0.0	P2.2	C2	University of Washington	kmiyamot@uw.edu	
s3://human-pangenomics/working/HPRC/HG03942/raw_data/PacBio_HiFi/m64076_210606_095247.hifi_reads.bam	HG03942	SRR18158601	SRP305758	SAMN26267387	1650567	30909041518	30.91	85	53969	18726	16013	18138	20920	16508	18868	21799	HG03942.HFSS	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 18kb fractionated gDNA	unaligned reads	Megaruptor 3		PippinHT		6.0.0	P2.2	C2	University of Washington	kmiyamot@uw.edu	
s3://human-pangenomics/working/HPRC/HG03942/raw_data/PacBio_HiFi/m64076_210612_093800.hifi_reads.bam	HG03942	SRR18158601	SRP305758	SAMN26267387	1391705	26760152025	26.76	85	57492	19228	16382	18701	21606	16954	19497	22506	HG03942.HFSS	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 18kb fractionated gDNA	unaligned reads	Megaruptor 3		PippinHT		6.0.0	P2.2	C2	University of Washington	kmiyamot@uw.edu	
s3://human-pangenomics/working/HPRC/HG03942/raw_data/PacBio_HiFi/m64076_210615_181342.hifi_reads.bam	HG03942	SRR18158601	SRP305758	SAMN26267387	1424240	26769890045	26.77	85	52388	18795	16086	18223	21004	16589	18952	21872	HG03942.HFSS	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 18kb fractionated gDNA	unaligned reads	Megaruptor 3		PippinHT		6.0.0	P2.2	C2	University of Washington	kmiyamot@uw.edu	
s3://human-pangenomics/working/HPRC/HG04115/raw_data/PacBio_HiFi/m64076_210623_104349.hifi_reads.bam	HG04115	SRR18158600	SRP305758	SAMN26267388	1640056	32878572833	32.88	739	56102	20047	16228	19366	23149	17337	20717	24742	HG04115.HFSS	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 23kb fractionated gDNA	unaligned reads	Megaruptor 3		PippinHT		6.0.0	P2.2	C2	University of Washington	kmiyamot@uw.edu	
s3://human-pangenomics/working/HPRC/HG04115/raw_data/PacBio_HiFi/m64076_210625_220013.hifi_reads.bam	HG04115	SRR18158600	SRP305758	SAMN26267388	1412094	30350204611	30.35	86	58397	21493	17533	20925	24919	18743	22340	26476	HG04115.HFSS	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 23kb fractionated gDNA	unaligned reads	Megaruptor 3		PippinHT		6.0.0	P2.2	C2	University of Washington	kmiyamot@uw.edu	
s3://human-pangenomics/working/HPRC/HG04115/raw_data/PacBio_HiFi/m64076_210627_085544.hifi_reads.bam	HG04115	SRR18158600	SRP305758	SAMN26267388	1479605	31539555547	31.54	108	61232	21316	17276	20735	24789	18543	22203	26421	HG04115.HFSS	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 23kb fractionated gDNA	unaligned reads	Megaruptor 3		PippinHT		6.0.0	P2.2	C2	University of Washington	kmiyamot@uw.edu	
s3://human-pangenomics/working/HPRC/HG04184/raw_data/PacBio_HiFi/m64076_210701_234028.hifi_reads.bam	HG04184	SRR18158589	SRP305758	SAMN26267397	1196723	23721206724	23.72	87	53036	19821	16754	19248	22379	17407	20137	23399	HG04184.HFSS	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 20kb fractionated gDNA	unaligned reads	Megaruptor 3		PippinHT		6.0.0	P2.2	C2	University of Washington	kmiyamot@uw.edu	
s3://human-pangenomics/working/HPRC/HG04184/raw_data/PacBio_HiFi/m64076_210708_084125.hifi_reads.bam	HG04184	SRR18158589	SRP305758	SAMN26267397	1505987	27875629860	27.88	486	49905	18509	15682	17759	20652	16173	18541	21710	HG04184.HFSS	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 20kb fractionated gDNA	unaligned reads	Megaruptor 3		PippinHT		6.0.0	P2.2	C2	University of Washington	kmiyamot@uw.edu	
s3://human-pangenomics/working/HPRC/HG04184/raw_data/PacBio_HiFi/m64076_210709_232529.hifi_reads.bam	HG04184	SRR18158589	SRP305758	SAMN26267397	1451248	26834639179	26.83	202	51996	18490	15669	17739	20632	16162	18521	21691	HG04184.HFSS	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 20kb fractionated gDNA	unaligned reads	Megaruptor 3		PippinHT		6.0.0	P2.2	C2	University of Washington	kmiyamot@uw.edu	
s3://human-pangenomics/working/HPRC/HG04184/raw_data/PacBio_HiFi/m64076_210712_194121.hifi_reads.bam	HG04184	SRR18158589	SRP305758	SAMN26267397	1603266	29878843321	29.88	224	55878	18636	15762	17888	20832	16270	18693	21906	HG04184.HFSS	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 20kb fractionated gDNA	unaligned reads	Megaruptor 3		PippinHT		6.0.0	P2.2	C2	University of Washington	kmiyamot@uw.edu	
s3://human-pangenomics/working/HPRC/HG04199/raw_data/PacBio_HiFi/m54329U_210614_155303.hifi_reads.bam	HG04199	SRR18158602	SRP305758	SAMN26267389	1185147	21311089314	21.31	790	63500	17981	14323	17188	20808	15348	18545	22493	HG04199.HFSS	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 22kb fractionated gDNA	unaligned reads	Megaruptor 3		PippinHT		6.0.0	P2.2	C2	University of Washington	kmiyamot@uw.edu	
s3://human-pangenomics/working/HPRC/HG04199/raw_data/PacBio_HiFi/m54329U_210620_071842.hifi_reads.bam	HG04199	SRR18158602	SRP305758	SAMN26267389	1376549	24653293607	24.65	638	52167	17909	14288	17132	20712	15301	18468	22367	HG04199.HFSS	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 22kb fractionated gDNA	unaligned reads	Megaruptor 3		PippinHT		6.0.0	P2.2	C2	University of Washington	kmiyamot@uw.edu	
s3://human-pangenomics/working/HPRC/HG04199/raw_data/PacBio_HiFi/m54329U_210621_233920.hifi_reads.bam	HG04199	SRR18158602	SRP305758	SAMN26267389	1176633	21512850335	21.51	351	62576	18283	14542	17491	21190	15607	18877	22900	HG04199.HFSS	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 22kb fractionated gDNA	unaligned reads	Megaruptor 3		PippinHT		6.0.0	P2.2	C2	University of Washington	kmiyamot@uw.edu	
s3://human-pangenomics/working/HPRC/HG04199/raw_data/PacBio_HiFi/m64076_210613_183806.hifi_reads.bam	HG04199	SRR18158602	SRP305758	SAMN26267389	1570687	31564451397	31.56	86	60720	20095	16326	19542	23310	17491	20902	24822	HG04199.HFSS	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 22kb fractionated gDNA	unaligned reads	Megaruptor 3		PippinHT		6.0.0	P2.2	C2	University of Washington	kmiyamot@uw.edu	
s3://human-pangenomics/working/HPRC/HG04204/raw_data/PacBio_HiFi/m54329U_210507_224951-bc1003_BAK8A_OA.hifi_reads.bam	HG04204	SRR18158603	SRP305758	SAMN26267390	189916	3674050040	3.67	552	48819	19345	16436	18608	21607	16934	19409	22632	HG04204.HFSS	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 24kb fractionated gDNA	unaligned reads	Megaruptor 3		PippinHT		6.0.0	P2.2	C2	University of Washington	kmiyamot@uw.edu	
s3://human-pangenomics/working/HPRC/HG04204/raw_data/PacBio_HiFi/m54329U_210514_222517-bc1003_BAK8A_OA.hifi_reads.bam	HG04204	SRR18158603	SRP305758	SAMN26267390	1440144	27879875624	27.88	59	52568	19359	16424	18624	21632	16942	19438	22667	HG04204.HFSS	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 24kb fractionated gDNA	unaligned reads	Megaruptor 3		PippinHT		6.0.0	P2.2	C2	University of Washington	kmiyamot@uw.edu	
s3://human-pangenomics/working/HPRC/HG04204/raw_data/PacBio_HiFi/m54329U_210517_210109-bc1003_BAK8A_OA.hifi_reads.bam	HG04204	SRR18158603	SRP305758	SAMN26267390	1290942	24982993730	24.98	287	54149	19352	16456	18640	21590	16962	19431	22592	HG04204.HFSS	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 24kb fractionated gDNA	unaligned reads	Megaruptor 3		PippinHT		6.0.0	P2.2	C2	University of Washington	kmiyamot@uw.edu	
s3://human-pangenomics/working/HPRC/HG04204/raw_data/PacBio_HiFi/m54329U_210519_065152-bc1003_BAK8A_OA.hifi_reads.bam	HG04204	SRR18158603	SRP305758	SAMN26267390	1579943	30994485468	30.99	62	55860	19617	16614	18916	21983	17171	19759	23019	HG04204.HFSS	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 24kb fractionated gDNA	unaligned reads	Megaruptor 3		PippinHT		6.0.0	P2.2	C2	University of Washington	kmiyamot@uw.edu	
s3://human-pangenomics/working/HPRC/HG04204/raw_data/PacBio_HiFi/m54329U_210520_213459-bc1003_BAK8A_OA.hifi_reads.bam	HG04204	SRR18158603	SRP305758	SAMN26267390	1634946	32264696883	32.26	122	57880	19734	16694	19036	22131	17264	19894	23179	HG04204.HFSS	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 24kb fractionated gDNA	unaligned reads	Megaruptor 3		PippinHT		6.0.0	P2.2	C2	University of Washington	kmiyamot@uw.edu	
s3://human-pangenomics/working/HPRC/HG04228/raw_data/PacBio_HiFi/m54329U_210507_224951-bc1008_BAK8A_OA.hifi_reads.bam	HG04228	SRR18158583	SRP305758	SAMN26267391	169644	3359403014	3.36	573	50556	19802	16563	19003	22307	17205	19981	23533	HG04228a.HFSS	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 24kb fractionated gDNA	unaligned reads	Megaruptor 3		PippinHT		6.0.0	P2.2	C2	University of Washington	kmiyamot@uw.edu	
s3://human-pangenomics/working/HPRC/HG04228/raw_data/PacBio_HiFi/m54329U_210725_100455.hifi_reads.bam	HG04228	SRR18158590	SRP305758	SAMN26267391	1995820	37362709632	37.36	86	56969	18720	15754	17931	20958	16280	18782	22068	HG04228.HFSS	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 19kb fractionated gDNA	unaligned reads	Megaruptor 3		PippinHT		6.0.0	P2.2	C2	University of Washington	kmiyamot@uw.edu	
s3://human-pangenomics/working/HPRC/HG04228/raw_data/PacBio_HiFi/m64076_210617_050849.hifi_reads.bam	HG04228	SRR18158590	SRP305758	SAMN26267391	1669607	32095148856	32.1	85	55387	19223	16203	18541	21582	16794	19404	22637	HG04228.HFSS	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 19kb fractionated gDNA	unaligned reads	Megaruptor 3		PippinHT		6.0.0	P2.2	C2	University of Washington	kmiyamot@uw.edu	
s3://human-pangenomics/working/HPRC/HG04228/raw_data/PacBio_HiFi/m64076_210618_160639.hifi_reads.bam	HG04228	SRR18158590	SRP305758	SAMN26267391	1373442	26359885180	26.36	86	54593	19192	16208	18517	21532	16786	19365	22577	HG04228.HFSS	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 19kb fractionated gDNA	unaligned reads	Megaruptor 3		PippinHT		6.0.0	P2.2	C2	University of Washington	kmiyamot@uw.edu	
s3://human-pangenomics/working/HPRC/HG04228/raw_data/PacBio_HiFi/m64076_210620_030428.hifi_reads.bam	HG04228	SRR18158590	SRP305758	SAMN26267391	1543446	30579890559	30.58	86	57038	19812	16665	19203	22353	17339	20120	23410	HG04228.HFSS	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 19kb fractionated gDNA	unaligned reads	Megaruptor 3		PippinHT		6.0.0	P2.2	C2	University of Washington	kmiyamot@uw.edu	
s3://human-pangenomics/working/HPRC/NA18522/raw_data/PacBio_HiFi/m54329U_220604_002013-bc2021.5mc.hifi_reads.bam	NA18522	SRR23922652	SRP305758	SAMN33758796	2040973	41706367952	41.71	89	62801	20434	16965	19634	23192	17705	20717	24537	NA18522.HFSS	WGS	GENOMIC	RANDOM	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 23kb fractionated gDNA	unaligned reads	Megaruptor 3		PippinHT		6.3.0	P3.2	C2	University of Washington	kmiyamot@uw.edu	
s3://human-pangenomics/working/HPRC/NA18522/raw_data/PacBio_HiFi/m54329U_220605_194957-bc2021.5mc.hifi_reads.bam	NA18522	SRR23922652	SRP305758	SAMN33758796	2085214	42511152283	42.51	89	57002	20386	16934	19589	23129	17666	20663	24465	NA18522.HFSS	WGS	GENOMIC	RANDOM	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 23kb fractionated gDNA	unaligned reads	Megaruptor 3		PippinHT		6.3.0	P3.2	C2	University of Washington	kmiyamot@uw.edu	
s3://human-pangenomics/working/HPRC/NA18522/raw_data/PacBio_HiFi/m54329U_220607_194753-bc2021.5mc.hifi_reads.bam	NA18522	SRR23922652	SRP305758	SAMN33758796	2294482	46372792364	46.37	69	69031	20210	16774	19386	22898	17488	20454	24255	NA18522.HFSS	WGS	GENOMIC	RANDOM	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 23kb fractionated gDNA	unaligned reads	Megaruptor 3		PippinHT		6.3.0	P3.2	C2	University of Washington	kmiyamot@uw.edu	
s3://human-pangenomics/working/HPRC/NA18612/raw_data/PacBio_HiFi/m64043_220708_205637-bc1015.5mc.hifi_reads.bam	NA18612	SRR23732284	SRP305758	SAMN33621960	1851400	35568838553	35.57	61	70458	19211	16783	18429	20931	17131	18974	21901	NA18612_lib1	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 20kb fractionated gDNA	unaligned reads	Megaruptor 1		SageELF		6.0.0	P2.2	C2	Washington University	tgraves@wustl.edu	
s3://human-pangenomics/working/HPRC/NA18612/raw_data/PacBio_HiFi/m64043_220710_175250-bc1015.5mc.hifi_reads.bam	NA18612	SRR23732284	SRP305758	SAMN33621960	2037867	39242478493	39.24	62	56913	19256	16812	18470	20993	17163	19020	21964	NA18612_lib1	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 20kb fractionated gDNA	unaligned reads	Megaruptor 1		SageELF		6.0.0	P2.2	C2	Washington University	tgraves@wustl.edu	
s3://human-pangenomics/working/HPRC/NA18612/raw_data/PacBio_HiFi/m64043_220712_145025-bc1015.5mc.hifi_reads.bam	NA18612	SRR23732284	SRP305758	SAMN33621960	1952320	37307640683	37.31	61	55884	19109	16729	18347	20782	17070	18873	21719	NA18612_lib1	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 20kb fractionated gDNA	unaligned reads	Megaruptor 1		SageELF		6.0.0	P2.2	C2	Washington University	tgraves@wustl.edu	
s3://human-pangenomics/working/HPRC/NA18747/raw_data/PacBio_HiFi/m54329U_220823_191353-bc2011.5mc.hifi_reads.bam	NA18747	SRR23922651	SRP305758	SAMN33758797	2216924	44479802984	44.48	53	62402	20063	17271	19431	22353	17771	20172	23299	PG18747_1.HFSS	WGS	GENOMIC	RANDOM	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 23kb fractionated gDNA	unaligned reads	Megaruptor 3		PippinHT		6.3.0	P3.2	C2	University of Washington	kmiyamot@uw.edu	
s3://human-pangenomics/working/HPRC/NA18747/raw_data/PacBio_HiFi/m64076_220826_143529-bc2049.5mc.hifi_reads.bam	NA18747	SRR23922650	SRP305758	SAMN33758797	1496050	31669760595	31.67	95	86286	21168	17906	20506	23861	18567	21454	24961	PG18747_2.HFSS	WGS	GENOMIC	RANDOM	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 23kb fractionated gDNA	unaligned reads	Megaruptor 3		PippinHT		6.3.0	P3.2	C2	University of Washington	kmiyamot@uw.edu	
s3://human-pangenomics/working/HPRC/NA18747/raw_data/PacBio_HiFi/m64076_220828_113336-bc2049.5mc.hifi_reads.bam	NA18747	SRR23922650	SRP305758	SAMN33758797	1592112	33237414229	33.24	158	85977	20876	17657	20179	23497	18289	21114	24619	PG18747_2.HFSS	WGS	GENOMIC	RANDOM	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 23kb fractionated gDNA	unaligned reads	Megaruptor 3		PippinHT		6.3.0	P3.2	C2	University of Washington	kmiyamot@uw.edu	
s3://human-pangenomics/working/HPRC/NA18747/raw_data/PacBio_HiFi/m64076_221001_041132-bc2011.5mc.hifi_reads.bam	NA18747	SRR23922651	SRP305758	SAMN33758797	477989	9845535652	9.85	89	53613	20597	17677	20028	23080	18231	20819	24016	PG18747_1.HFSS	WGS	GENOMIC	RANDOM	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 23kb fractionated gDNA	unaligned reads	Megaruptor 3		PippinHT		6.3.0	P3.2	C2	University of Washington	kmiyamot@uw.edu	
s3://human-pangenomics/working/HPRC/NA18971/raw_data/PacBio_HiFi/m64043_220701_181144-bc1011.5mc.hifi_reads.bam	NA18971	SRR23732282	SRP305758	SAMN33621961	1642606	34029092180	34.03	61	62433	20716	18018	20255	22941	18582	20932	23785	NA18971_lib1	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 20kb fractionated gDNA	unaligned reads	Megaruptor 1		SageELF		6.0.0	P2.2	C2	Washington University	tgraves@wustl.edu	
s3://human-pangenomics/working/HPRC/NA18971/raw_data/PacBio_HiFi/m64043_220703_150718-bc1011.5mc.hifi_reads.bam	NA18971	SRR23732282	SRP305758	SAMN33621961	1539349	31815106412	31.82	62	65993	20667	17974	20210	22885	18541	20882	23733	NA18971_lib1	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 20kb fractionated gDNA	unaligned reads	Megaruptor 1		SageELF		6.0.0	P2.2	C2	Washington University	tgraves@wustl.edu	
s3://human-pangenomics/working/HPRC/NA18971/raw_data/PacBio_HiFi/m64043_220705_120954-bc1011.5mc.hifi_reads.bam	NA18971	SRR23732282	SRP305758	SAMN33621961	1663617	34591963353	34.59	249	65996	20793	18069	20318	23028	18634	21002	23888	NA18971_lib1	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 20kb fractionated gDNA	unaligned reads	Megaruptor 1		SageELF		6.0.0	P2.2	C2	Washington University	tgraves@wustl.edu	
s3://human-pangenomics/working/HPRC/NA18971/raw_data/PacBio_HiFi/m64043_220728_173215-bc1011.5mc.hifi_reads.bam	NA18971	SRR23732282	SRP305758	SAMN33621961	767828	12335160946	12.34	123	41182	16065	14712	15923	17251	14925	16155	17514	NA18971_lib1	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 20kb fractionated gDNA	unaligned reads	Megaruptor 1		SageELF		6.0.0	P2.2	C2	Washington University	tgraves@wustl.edu	
s3://human-pangenomics/working/HPRC/NA18983/raw_data/PacBio_HiFi/m54329U_220903_190900-bc2055.5mc.hifi_reads.bam	NA18983	SRR23922649	SRP305758	SAMN33758798	4730	72199804	0.07	1468	33909	15264	10464	15809	19988	14632	18402	22221	PG18983.HFSS2	WGS	GENOMIC	RANDOM	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 22kb fractionated gDNA	unaligned reads	Megaruptor 3		PippinHT		6.3.0	P3.2	C2	University of Washington	kmiyamot@uw.edu	
s3://human-pangenomics/working/HPRC/NA18983/raw_data/PacBio_HiFi/m54329U_220905_144015-bc2055.5mc.hifi_reads.bam	NA18983	SRR23922649	SRP305758	SAMN33758798	4857	77255780	0.08	1528	34905	15906	11550	16246	20407	14885	18612	22626	PG18983.HFSS2	WGS	GENOMIC	RANDOM	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 22kb fractionated gDNA	unaligned reads	Megaruptor 3		PippinHT		6.3.0	P3.2	C2	University of Washington	kmiyamot@uw.edu	
s3://human-pangenomics/working/HPRC/NA18983/raw_data/PacBio_HiFi/m54329U_220907_100858-bc2055.5mc.hifi_reads.bam	NA18983	SRR23922649	SRP305758	SAMN33758798	4560	73078048	0.07	1389	35951	16025	11779	16362	20701	14998	18874	22950	PG18983.HFSS2	WGS	GENOMIC	RANDOM	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 22kb fractionated gDNA	unaligned reads	Megaruptor 3		PippinHT		6.3.0	P3.2	C2	University of Washington	kmiyamot@uw.edu	
s3://human-pangenomics/working/HPRC/NA18983/raw_data/PacBio_HiFi/m64457e_220902_165459-bc2055.5mc.hifi_reads.bam	NA18983	SRR23922649	SRP305758	SAMN33758798	2038086	43050138465	43.05	79	76383	21122	17996	20489	23724	18608	21371	24756	PG18983.HFSS2	WGS	GENOMIC	RANDOM	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 22kb fractionated gDNA	unaligned reads	Megaruptor 3		PippinHT		6.3.0	P3.2	C2	University of Washington	kmiyamot@uw.edu	
s3://human-pangenomics/working/HPRC/NA18983/raw_data/PacBio_HiFi/m64457e_220904_135104-bc2055.5mc.hifi_reads.bam	NA18983	SRR23922649	SRP305758	SAMN33758798	1975484	42152212914	42.15	82	66528	21337	18140	20727	24026	18786	21640	25068	PG18983.HFSS2	WGS	GENOMIC	RANDOM	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 22kb fractionated gDNA	unaligned reads	Megaruptor 3		PippinHT		6.3.0	P3.2	C2	University of Washington	kmiyamot@uw.edu	
s3://human-pangenomics/working/HPRC/NA18983/raw_data/PacBio_HiFi/m64457e_220906_104717-bc2055.5mc.hifi_reads.bam	NA18983	SRR23922649	SRP305758	SAMN33758798	2047793	42794312016	42.79	88	58895	20897	17794	20225	23449	18385	21100	24496	PG18983.HFSS2	WGS	GENOMIC	RANDOM	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 22kb fractionated gDNA	unaligned reads	Megaruptor 3		PippinHT		6.3.0	P3.2	C2	University of Washington	kmiyamot@uw.edu	
s3://human-pangenomics/working/HPRC/NA19043/raw_data/PacBio_HiFi/m54329U_220916_162216-bc2061.5mc.hifi_reads.bam	NA19043	SRR23922639	SRP305758	SAMN33758799	2046237	43517972648	43.52	92	64342	21267	17811	20499	24051	18546	21557	25367	PG19043.HFSS	WGS	GENOMIC	RANDOM	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 25kb fractionated gDNA	unaligned reads	Megaruptor 3		PippinHT		6.3.0	P3.2	C2	University of Washington	kmiyamot@uw.edu	
s3://human-pangenomics/working/HPRC/NA19043/raw_data/PacBio_HiFi/m54329U_220918_114340-bc2061.5mc.hifi_reads.bam	NA19043	SRR23922639	SRP305758	SAMN33758799	1972976	41394833271	41.39	91	68642	20980	17591	20198	23685	18299	21233	24994	PG19043.HFSS	WGS	GENOMIC	RANDOM	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 25kb fractionated gDNA	unaligned reads	Megaruptor 3		PippinHT		6.3.0	P3.2	C2	University of Washington	kmiyamot@uw.edu	
